,shannon_entropy,trend
105,5.8862343844559675,4.46175625956886
106,5.849407453419284,4.461698927360189
107,5.814655404939106,4.461641595151518
108,5.7034886361393085,4.4615842629428455
109,5.428108583197536,4.461526930734174
110,5.067443514440383,4.461469598525503
111,4.617185764762365,4.461412266316831
112,4.444032992822352,4.46135493410816
113,4.657208801507437,4.4612976018994885
114,4.6337135114810435,4.461240269690817
115,4.577743811420337,4.461182937482145
116,4.657814229666333,4.461125605273474
117,4.6280203134257825,4.461068273064803
118,4.019561051672215,4.461010940856131
119,4.0811599159926,4.4609536086474595
120,4.0842400037631235,4.460896276438788
121,4.22324103295532,4.460838944230117
122,4.489971412336512,4.460781612021445
123,4.504654134047032,4.460724279812774
124,4.6281910642483135,4.4606669476041025
125,4.400309122090951,4.46060961539543
126,4.594489553205852,4.460552283186759
127,4.203290497684726,4.460494950978088
128,5.650864702445668,4.460437618769417
129,4.305998319247612,4.460380286560745
130,5.682809829023725,4.4603229543520735
131,4.2999733129714635,4.460265622143402
132,4.142179727354217,4.46020828993473
133,4.18859964740756,4.460150957726059
134,4.197267895480429,4.460093625517388
135,4.2218276282079445,4.4600362933087165
136,4.166789416496012,4.459978961100044
137,4.079768932803492,4.459921628891373
138,4.350321390679649,4.459864296682702
139,4.468516910327552,4.45980696447403
140,4.494927833007292,4.459749632265359
141,4.502724646603098,4.4596923000566875
142,4.5066531423869485,4.459634967848016
143,4.558080370314325,4.459577635639344
144,4.399723051997116,4.459520303430673
145,4.635597745884323,4.459462971222002
146,4.221835040491503,4.45940563901333
147,4.546292669995395,4.459348306804658
148,5.35869186747426,4.459290974595987
149,4.751925515809914,4.459233642387316
150,4.638737935507208,4.459176310178644
151,5.903911912949499,4.459118977969973
152,5.499349929121353,4.4590616457613015
153,4.806535976735943,4.459004313552629
154,5.780630992621207,4.458946981343958
155,5.639209679295484,4.458889649135287
156,4.933684115488022,4.458832316926616
157,4.2165424328879135,4.458774984717944
158,4.516691492632072,4.458717652509272
159,4.76451756770153,4.458660320300601
160,4.409538142799956,4.458602988091929
161,4.330101688580822,4.458545655883258
162,4.459284227130975,4.458488323674587
163,4.615099296676986,4.4584309914659155
164,4.713469221193885,4.458373659257243
165,5.381043398126481,4.458316327048572
166,4.689511204139291,4.458258994839901
167,4.233003805800021,4.458201662631229
168,4.154458177001907,4.458144330422558
169,4.1135718274107544,4.458086998213886
170,4.731471726785774,4.458029666005215
171,4.352874134608116,4.457972333796543
172,4.914221700708415,4.457915001587872
173,5.212676878643996,4.457857669379201
174,5.332347059153213,4.457800337170529
175,4.387018509741269,4.457743004961857
176,5.8809191699795615,4.457685672753186
177,5.010867636691727,4.457628340544515
178,5.344329472451356,4.457571008335843
179,4.760966397487209,4.457513676127172
180,4.783663972899651,4.4574563439185
181,4.834429106591181,4.457399011709828
182,4.652440482503454,4.457341679501157
183,4.712063003203131,4.457284347292486
184,4.655999463821598,4.457227015083815
185,4.581420279284861,4.457169682875143
186,4.235561785927783,4.457112350666471
187,4.188307518813556,4.4570550184578
188,4.462656792201698,4.456997686249128
189,4.675019432932063,4.456940354040457
190,4.467138735793893,4.456883021831786
191,4.18823335539866,4.456825689623114
192,3.877780237146982,4.456768357414442
193,4.586605275497641,4.456711025205771
194,4.542834495977731,4.4566536929971
195,4.063014814148549,4.456596360788428
196,4.057093946932906,4.456539028579757
197,4.15614973640298,4.456481696371085
198,4.469897838074187,4.456424364162414
199,4.1147025293465225,4.456367031953742
200,3.6863476661979067,4.456309699745071
201,3.737070218318688,4.4562523675364
202,4.033815464389302,4.456195035327728
203,3.934478226949423,4.456137703119056
204,3.615429400234736,4.456080370910385
205,3.2859199144377063,4.456023038701714
206,5.887477038426648,4.455965706493042
207,5.511847246136678,4.455908374284371
208,4.474414839033678,4.455851042075699
209,4.365846222515795,4.455793709867028
210,4.25148954448351,4.455736377658356
211,5.813980608337577,4.455679045449685
212,5.412994628585993,4.455621713241014
213,4.048087123998628,4.4555643810323415
214,4.245371364354855,4.45550704882367
215,5.633157120766794,4.455449716614999
216,4.220938736627514,4.455392384406328
217,4.329834911099635,4.455335052197656
218,3.8314129834216666,4.455277719988985
219,5.707577844316568,4.455220387780313
220,5.298085699552136,4.455163055571641
221,3.9587919517191694,4.45510572336297
222,4.039602612469645,4.455048391154299
223,3.6713285626910555,4.454991058945628
224,5.6365164010812565,4.4549337267369555
225,4.669170421722804,4.454876394528284
226,4.451391695864993,4.454819062319613
227,4.018793109546602,4.454761730110941
228,5.560600023633435,4.45470439790227
229,4.223628499032654,4.454647065693599
230,4.235302103368521,4.454589733484927
231,4.245060548134144,4.454532401276255
232,4.466948997521187,4.454475069067584
233,4.338882293508112,4.454417736858913
234,4.439253939220989,4.454360404650241
235,4.385677398297193,4.4543030724415695
236,4.163725584646228,4.454245740232898
237,4.328591791944015,4.454188408024227
238,4.051897914547407,4.454131075815555
239,4.596017603502534,4.454073743606884
240,3.9433944563305627,4.454016411398213
241,3.9308324058467075,4.4539590791895405
242,4.1876511037764725,4.453901746980869
243,4.435094666028707,4.453844414772198
244,4.452033899107802,4.453787082563527
245,4.3955744027602215,4.453729750354855
246,4.107139554013571,4.4536724181461835
247,4.276909961898233,4.453615085937512
248,5.650449910703768,4.45355775372884
249,4.504716809754949,4.453500421520169
250,4.387996171659204,4.453443089311498
251,4.247784920981159,4.453385757102827
252,3.902717920692374,4.4533284248941545
253,4.042019935987496,4.453271092685483
254,4.83990271988522,4.453213760476812
255,5.152352929053863,4.45315642826814
256,4.019470086372113,4.453099096059469
257,4.273103037627683,4.4530417638507975
258,4.032206496361414,4.452984431642126
259,4.094082311060415,4.452927099433454
260,4.130668603392017,4.452869767224783
261,3.84312257220425,4.452812435016112
262,3.4479486107969834,4.45275510280744
263,3.549028593657211,4.4526977705987685
264,3.6973269571359793,4.452640438390097
265,3.8643608019959568,4.452583106181426
266,4.0303547184688995,4.452525773972754
267,4.137283931118894,4.452468441764083
268,4.194548568263847,4.4524111095554115
269,4.274052842262659,4.452353777346739
270,4.856659905580897,4.452296445138068
271,5.098134486105531,4.452239112929397
272,4.513082367554073,4.452181780720726
273,4.460730967852781,4.452124448512054
274,4.45886930066191,4.4520671163033825
275,4.484595525138987,4.452009784094711
276,5.7832829717671,4.451952451886039
277,5.676143895065551,4.451895119677368
278,5.175974820686864,4.451837787468697
279,4.734587191591468,4.4517804552600255
280,4.602172080066248,4.451723123051353
281,3.601104452337385,4.451665790842682
282,3.637911521464932,4.451608458634011
283,3.7861786972335056,4.451551126425339
284,3.9128722144551453,4.451493794216668
285,3.9907093152660726,4.4514364620079965
286,4.06232020346231,4.451379129799325
287,4.535114877011314,4.451321797590653
288,5.019431097003564,4.451264465381982
289,5.595453371721855,4.451207133173311
290,5.687150397584331,4.451149800964639
291,5.436909305935428,4.451092468755967
292,4.924293867931763,4.451035136547296
293,4.377447646028632,4.450977804338625
294,4.22437149280857,4.450920472129953
295,3.9126429444347366,4.450863139921282
296,4.0427322930084975,4.4508058077126105
297,4.533446949483002,4.450748475503938
298,4.449649664245909,4.450691143295267
299,4.27048748127161,4.450633811086596
300,5.563015546640059,4.450576478877925
301,4.10700843430682,4.450519146669253
302,3.911269270951557,4.450461814460581
303,4.590484921407984,4.45040448225191
304,4.647501339725489,4.450347150043238
305,4.640582063687283,4.450289817834567
306,4.5976458751216915,4.450232485625896
307,4.208623268855617,4.4501751534172245
308,4.000226598678945,4.450117821208552
309,4.055946234899486,4.450060488999881
310,5.100659204982686,4.45000315679121
311,5.591550930147133,4.449945824582538
312,5.1912150179881555,4.449888492373867
313,4.234171398289548,4.449831160165195
314,4.106009433807895,4.449773827956524
315,4.474587333199429,4.449716495747852
316,4.128246995155698,4.449659163539181
317,4.251034193938516,4.44960183133051
318,5.348577352789891,4.449544499121838
319,5.8496981153868415,4.449487166913166
320,4.3198658287633265,4.449429834704495
321,4.528493208140686,4.449372502495824
322,4.570881602662271,4.449315170287152
323,4.039336068278338,4.449257838078481
324,3.5457404041935185,4.449200505869809
325,4.052195668600809,4.449143173661137
326,3.9738184824996106,4.449085841452466
327,4.790563883534469,4.449028509243795
328,4.338845863689176,4.448971177035124
329,5.387321163681284,4.448913844826452
330,5.7580877997399,4.44885651261778
331,4.71686620806918,4.448799180409109
332,4.573050838786973,4.448741848200438
333,4.375167488026659,4.448684515991766
334,3.5307410775242145,4.448627183783095
335,3.7778702962193464,4.448569851574423
336,3.6616939689755346,4.448512519365751
337,3.6004883288558642,4.44845518715708
338,4.323688776683344,4.448397854948409
339,4.642804462030653,4.448340522739738
340,4.830530916885506,4.448283190531066
341,4.963582761321709,4.448225858322394
342,5.611550161846076,4.448168526113723
343,5.8633391094970495,4.448111193905051
344,4.116117093659455,4.44805386169638
345,4.62825957737522,4.447996529487709
346,4.8139817105991884,4.447939197279037
347,4.860961653290844,4.447881865070365
348,4.764993510177804,4.447824532861694
349,4.20440706907978,4.447767200653023
350,4.270080173837989,4.447709868444351
351,4.282116973079138,4.44765253623568
352,4.5250814586924415,4.447595204027008
353,3.978779512655968,4.447537871818337
354,3.473258879331724,4.447480539609665
355,3.0458701701731297,4.447423207400994
356,4.571598749287341,4.447365875192323
357,4.415916893193931,4.4473085429836505
358,4.1549810878006825,4.447251210774979
359,3.8886768721408878,4.447193878566308
360,3.5359360447194645,4.447136546357637
361,4.265795757121326,4.447079214148965
362,4.567212675477107,4.447021881940294
363,3.88950383281021,4.446964549731622
364,4.282291219401757,4.44690721752295
365,4.072936294967383,4.446849885314279
366,3.648849109374894,4.446792553105608
367,3.654071802572603,4.446735220896937
368,3.5907315896442253,4.4466778886882645
369,3.4318675093275526,4.446620556479593
370,4.073568768283105,4.446563224270922
371,4.33007440281721,4.44650589206225
372,4.394758692789243,4.446448559853579
373,4.131244039359376,4.446391227644908
374,5.578692536041001,4.446333895436236
375,5.481338665289785,4.446276563227564
376,3.8609037071894536,4.446219231018893
377,3.9218789968505066,4.446161898810222
378,5.646043500749521,4.44610456660155
379,4.114308131309607,4.4460472343928785
380,4.4061175768727265,4.445989902184207
381,4.626876525430804,4.445932569975536
382,3.9394719480143356,4.445875237766864
383,3.1564747872966152,4.445817905558193
384,3.5848944187729703,4.445760573349522
385,4.184876706094559,4.4457032411408495
386,4.052207139277408,4.445645908932178
387,5.281778661635813,4.445588576723507
388,5.656401829570557,4.445531244514836
389,5.138507032706769,4.445473912306164
390,5.103393535378433,4.4454165800974925
391,4.535646347605931,4.445359247888821
392,4.529987823036557,4.445301915680149
393,4.5276664171942125,4.445244583471478
394,4.487101406314433,4.445187251262807
395,4.463632329210272,4.445129919054136
396,4.476095332047624,4.4450725868454635
397,4.4706514839934695,4.445015254636792
398,4.388963654646179,4.444957922428121
399,4.186399141414405,4.444900590219449
400,4.013629326219052,4.444843258010778
401,5.632311180944687,4.4447859258021065
402,5.509582120811206,4.444728593593435
403,5.213108181834858,4.444671261384763
404,4.751543469652094,4.444613929176092
405,4.2618212013842305,4.444556596967421
406,3.993421197146643,4.444499264758749
407,4.004218410358543,4.4444419325500775
408,4.091618144043223,4.444384600341406
409,4.099725218670088,4.444327268132735
410,4.153166193364291,4.444269935924063
411,4.053050048805233,4.444212603715392
412,3.8341533358100386,4.4441552715067205
413,3.666709991307592,4.444097939298048
414,3.9509179123379563,4.444040607089377
415,4.281402624208307,4.443983274880706
416,4.022300818025537,4.443925942672035
417,3.592392331998206,4.443868610463363
418,4.260671844526772,4.4438112782546915
419,5.147154260332954,4.44375394604602
420,5.366950708751722,4.443696613837348
421,5.288524873380961,4.443639281628677
422,5.26328465271161,4.443581949420006
423,5.266976849340411,4.4435246172113345
424,5.27713803721868,4.443467285002662
425,5.254822642912281,4.443409952793991
426,5.259999015179451,4.44335262058532
427,5.20371093595495,4.443295288376648
428,5.120793803235069,4.443237956167977
429,5.002741368942343,4.4431806239593055
430,4.914478045925441,4.443123291750634
431,4.752630917008161,4.443065959541962
432,4.5524534185102485,4.443008627333291
433,4.349817694774498,4.44295129512462
434,4.125528107413587,4.442893962915948
435,3.936757971443465,4.442836630707276
436,3.731281714785174,4.442779298498605
437,3.5779674774207733,4.442721966289934
438,3.5168109951323063,4.442664634081262
439,3.5602780916295105,4.442607301872591
440,3.586458332332203,4.4425499696639195
441,3.649070372543527,4.442492637455247
442,3.5912832429195096,4.442435305246576
