,shannon_entropy,trend
167,3.272486225292812,3.6664727144530134
168,3.3111124781758536,3.668599781989721
169,3.3425283790366813,3.670726849526429
170,3.394156157057636,3.6728539170631365
171,3.506474222429032,3.674980984599844
172,3.621119690261197,3.677108052136552
173,3.7849440216957553,3.6792351196732596
174,3.845797601780234,3.6813621872099676
175,3.9419201602101057,3.683489254746675
176,4.0141941556035405,3.6856163222833827
177,3.98214931432397,3.6877433898200906
178,3.4803219429151815,3.689870457356798
179,3.5320211817993945,3.6919975248935057
180,4.011820682949575,3.6941245924302137
181,3.335495030628852,3.6962516599669213
182,3.1238109312303273,3.698378727503629
183,3.3702240885745964,3.700505795040337
184,3.590017496974912,3.7026328625770444
