,shannon_entropy,trend
282,3.822955702822223,4.025731290139078
283,3.946001936674234,4.0261388433701235
284,3.9305980018158606,4.026546396601169
285,3.969046610106409,4.026953949832215
286,4.172040756269963,4.027361503063261
287,4.046674354030905,4.027769056294307
288,3.9052172523929536,4.028176609525353
289,3.830543982531444,4.028584162756399
290,4.2009369113388235,4.028991715987445
291,4.202722787567841,4.029399269218492
292,3.8863338198555186,4.029806822449538
293,3.9569884354627196,4.0302143756805835
294,4.128109680001478,4.030621928911629
295,4.24555083375229,4.031029482142675
296,4.331764115663676,4.031437035373721
297,4.365494173971515,4.031844588604767
298,4.2050102787701595,4.032252141835813
299,4.258843509259118,4.032659695066859
300,4.027897908748199,4.033067248297905
301,3.964841950340422,4.033474801528951
302,4.193819057263841,4.033882354759997
303,4.111128318329732,4.034289907991043
304,3.832994410435161,4.0346974612220885
305,3.9149138007069006,4.035105014453134
306,3.778953846022001,4.03551256768418
307,4.3308297602819215,4.035920120915226
308,4.457656988171354,4.036327674146272
309,4.105434455656877,4.036735227377318
310,4.232082339067073,4.037142780608364
311,4.381259240411037,4.03755033383941
312,4.042087522412363,4.037957887070456
313,4.51631839684615,4.038365440301502
314,3.8795840163727693,4.038772993532548
315,4.337437829616434,4.0391805467635935
316,4.586048322351577,4.039588099994639
317,4.060463044764387,4.039995653225685
318,3.6510940416906936,4.040403206456731
319,3.731299948918373,4.040810759687777
320,3.7803314608099425,4.041218312918823
321,3.7362717650999078,4.041625866149869
322,3.5062442229845225,4.042033419380915
323,3.7678439682955607,4.042440972611961
324,3.706088728741553,4.042848525843008
325,3.2218844939415336,4.0432560790740535
326,3.7918746922210613,4.043663632305099
327,4.039656186276315,4.044071185536145
328,3.3979121515305084,4.044478738767191
329,4.092043501916726,4.044886291998237
330,3.920950057108002,4.045293845229283
331,4.200349367844145,4.045701398460329
332,3.955346887155627,4.046108951691375
333,3.7847884565227967,4.046516504922421
334,4.341188489841223,4.046924058153467
335,3.8499012454884096,4.047331611384513
336,4.084857279065549,4.0477391646155585
337,3.8479656575047163,4.048146717846604
338,3.7342848088042153,4.04855427107765
339,3.8589693190489,4.048961824308696
340,4.1067940982677955,4.049369377539742
341,4.120751672319018,4.049776930770788
342,4.377049801276806,4.050184484001834
343,4.190408298761179,4.05059203723288
344,4.45890524444291,4.050999590463926
345,4.230190946385013,4.051407143694972
346,4.227833098358524,4.051814696926018
347,4.330508111379003,4.0522222501570635
348,4.365959501680674,4.052629803388109
349,4.1864155015401385,4.053037356619155
350,4.041905591277019,4.053444909850201
351,3.6993827162375172,4.053852463081247
352,4.263105181341915,4.054260016312293
353,3.9369334158373603,4.054667569543339
354,4.114171867001717,4.055075122774385
355,4.365732539153685,4.055482676005431
356,4.376876381693137,4.055890229236477
357,4.449736384673349,4.056297782467523
358,3.736032202464386,4.0567053356985685
359,4.04572262239962,4.057112888929615
360,3.844798116167545,4.057520442160661
361,4.136167636399253,4.057927995391707
362,4.176964109898594,4.058335548622753
363,4.213699673148676,4.058743101853799
364,4.140884731229947,4.059150655084845
